Energy,Tempo,Mode,Key,Valence,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,Mood
0.331,125.75399999999999,1,7,0.151,0.071,0.079,0.203,0.136,0.076,0.087,0.151,1.0,0.473,0.13699999999999998,0.083,0.10800000000000001,sad
0.8759999999999999,154.08100000000002,0,3,0.7140000000000001,1.0,0.807,0.488,0.379,0.33899999999999997,0.42,0.379,0.866,0.435,0.247,0.272,0.429,angry
0.8540000000000001,123.238,1,4,0.778,0.782,0.9590000000000001,0.855,0.755,0.7609999999999999,1.0,0.871,0.529,0.38799999999999996,0.569,0.67,0.575,happy
0.754,122.5,1,2,0.507,0.965,1.0,0.282,0.221,0.171,0.122,0.105,0.152,0.218,0.233,0.239,0.489,happy
0.778,93.98,1,3,0.386,0.48200000000000004,0.115,0.063,0.046,0.045,0.129,0.114,0.055999999999999994,0.06,0.079,0.581,1.0,relaxed
0.961,164.019,1,2,0.491,0.647,0.256,0.239,0.24100000000000002,1.0,0.966,0.45899999999999996,0.456,0.141,0.141,0.121,0.071,angry
0.9590000000000001,183.65900000000002,1,7,0.375,0.289,0.14300000000000002,0.145,0.064,0.077,0.08,0.225,1.0,0.109,0.092,0.09300000000000001,0.136,angry
0.518,101.166,1,2,0.763,0.141,0.252,1.0,0.201,0.405,0.12300000000000001,0.114,0.069,0.13,0.07200000000000001,0.131,0.095,relaxed
0.28600000000000003,138.034,1,2,0.254,1.0,0.927,0.49700000000000005,0.483,0.515,0.522,0.58,0.631,0.7170000000000001,0.7140000000000001,0.715,0.249,relaxed
0.618,77.406,0,4,0.084,0.434,0.27699999999999997,1.0,0.8029999999999999,0.243,0.579,0.223,0.308,0.273,0.547,0.715,0.639,sad
0.8390000000000001,73.988,0,5,0.289,1.0,0.648,0.242,0.263,0.29,0.26899999999999996,0.33399999999999996,0.255,0.309,0.281,0.17800000000000002,0.672,angry
0.847,103.008,1,7,0.7390000000000001,0.855,1.0,0.865,0.838,0.892,0.914,0.866,0.872,0.898,0.9059999999999999,0.5479999999999999,0.32799999999999996,angry
0.479,94.32600000000001,0,11,0.147,0.517,0.337,0.37799999999999995,0.225,0.259,0.428,0.215,0.253,0.435,0.469,0.851,1.0,relaxed
0.33,94.755,1,9,0.37799999999999995,0.8690000000000001,0.792,0.57,0.86,1.0,0.6609999999999999,0.44299999999999995,0.337,0.493,0.452,0.9570000000000001,0.608,relaxed
0.564,94.542,0,5,0.887,0.19,0.282,0.44799999999999995,1.0,0.903,0.7170000000000001,0.522,0.304,0.299,0.364,0.27899999999999997,0.204,relaxed
0.174,80.804,0,8,0.193,0.221,1.0,0.261,0.105,0.084,0.067,0.14800000000000002,0.113,0.34,0.26899999999999996,0.125,0.121,sad
0.254,116.579,0,10,0.054000000000000006,1.0,0.955,0.903,0.857,0.861,0.956,0.985,0.982,0.987,0.899,0.8740000000000001,0.7929999999999999,sad
0.9940000000000001,100.146,1,2,0.16,0.63,0.402,0.34,0.267,0.24600000000000002,0.34299999999999997,0.335,0.221,0.294,0.604,1.0,0.988,angry
0.574,125.652,1,2,0.7040000000000001,0.017,0.027000000000000003,0.145,0.067,0.012,0.015,0.037000000000000005,1.0,0.486,0.015,0.015,0.031,happy
0.473,127.07700000000001,1,7,0.0889,0.002,0.003,0.083,0.002,0.004,0.011000000000000001,0.078,1.0,0.05,0.002,0.002,0.006,sad
0.153,97.689,1,9,0.34,1.0,0.6779999999999999,0.473,0.515,0.557,0.629,0.6559999999999999,0.608,0.524,0.684,0.7440000000000001,0.685,relaxed
0.907,184.02599999999998,1,7,0.5720000000000001,0.7709999999999999,0.316,0.032,0.013000000000000001,0.134,1.0,0.17800000000000002,0.08,0.033,0.6559999999999999,0.268,0.069,relaxed
0.154,166.09,0,11,0.185,0.852,1.0,0.10400000000000001,0.124,0.121,0.147,0.19,0.196,0.17300000000000001,0.132,0.063,0.065,relaxed
0.713,107.897,1,7,0.965,1.0,0.976,0.271,0.233,0.20600000000000002,0.191,0.182,0.17800000000000002,0.171,0.154,0.14,0.327,relaxed
0.812,127.568,1,0,0.685,0.305,0.335,0.354,0.374,0.396,0.6459999999999999,0.828,0.965,1.0,0.727,0.506,0.358,happy
0.845,160.232,0,9,0.754,0.374,0.162,0.038,0.037000000000000005,0.062,0.252,0.22899999999999998,0.04,0.033,0.051,0.049,1.0,sad
0.848,159.171,0,11,0.759,0.099,0.06,0.045,0.043,0.08,0.07200000000000001,0.107,0.254,0.6579999999999999,1.0,0.733,0.15,happy
0.593,132.89700000000002,1,5,0.888,0.9840000000000001,1.0,0.37,0.374,0.35200000000000004,0.35100000000000003,0.31,0.263,0.24,0.222,0.19899999999999998,0.215,happy
0.193,155.136,0,5,0.675,1.0,0.961,0.244,0.205,0.171,0.163,0.154,0.138,0.121,0.098,0.08900000000000001,0.298,relaxed
0.435,93.352,1,7,0.5379999999999999,0.21,0.436,1.0,0.293,0.23399999999999999,0.166,0.221,0.22899999999999998,0.122,0.7090000000000001,0.171,0.12300000000000001,happy
0.8590000000000001,130.018,0,10,0.69,0.142,0.502,0.496,0.504,0.9890000000000001,1.0,0.474,0.489,0.096,0.10800000000000001,0.115,0.084,happy
0.5670000000000001,124.03,0,9,0.28300000000000003,0.079,0.063,0.146,0.19899999999999998,1.0,0.154,0.198,0.28800000000000003,0.18,0.851,0.111,0.235,sad
0.256,89.943,1,9,0.218,1.0,0.266,0.21100000000000002,0.214,0.139,0.146,0.11800000000000001,0.12,0.057999999999999996,0.053,0.021,0.023,happy
0.495,110.24600000000001,1,1,0.884,0.09699999999999999,0.105,0.142,0.127,0.267,0.434,0.436,0.606,0.7559999999999999,0.963,1.0,0.35700000000000004,relaxed
0.581,75.023,1,11,0.536,0.247,0.385,0.701,0.36700000000000005,0.145,0.768,0.7070000000000001,0.193,0.254,0.268,0.284,1.0,sad
0.855,107.025,1,11,0.8320000000000001,0.9329999999999999,1.0,0.823,0.6829999999999999,0.627,0.598,0.597,0.537,0.516,0.431,0.465,0.871,happy
0.22399999999999998,73.281,0,11,0.29,0.45399999999999996,0.436,0.348,0.405,1.0,0.715,0.624,0.598,0.513,0.19,0.134,0.436,sad
0.9890000000000001,135.053,1,7,0.149,0.494,1.0,0.222,0.128,0.083,0.092,0.08199999999999999,0.078,0.07,0.133,0.165,0.094,angry
0.909,157.048,0,5,0.172,0.344,0.445,0.527,0.539,0.691,1.0,0.777,0.467,0.418,0.501,0.26,0.344,angry
0.674,144.338,1,7,0.758,0.8420000000000001,0.7559999999999999,0.758,0.907,0.8740000000000001,1.0,0.9059999999999999,0.909,0.8079999999999999,0.716,0.691,0.8909999999999999,angry
0.81,165.15400000000002,1,3,0.461,0.496,0.973,0.9890000000000001,1.0,0.9209999999999999,0.733,0.77,0.653,0.545,0.425,0.317,0.161,relaxed
0.828,154.017,1,1,0.306,0.6779999999999999,0.096,0.036000000000000004,0.018000000000000002,0.024,0.071,0.057,0.015,0.031,0.011000000000000001,0.027000000000000003,1.0,sad
0.5770000000000001,90.991,0,10,0.74,0.8240000000000001,1.0,0.132,0.094,0.073,0.092,0.092,0.161,0.18,0.158,0.198,0.23600000000000002,angry
0.163,119.736,1,5,0.14800000000000002,0.708,0.449,0.37799999999999995,0.447,0.45399999999999996,0.42700000000000005,0.424,0.449,0.48700000000000004,0.8270000000000001,0.871,1.0,relaxed
0.961,152.366,1,7,0.659,0.73,0.22899999999999998,0.16,0.395,0.142,0.163,0.19699999999999998,0.321,1.0,0.305,0.247,0.31,happy
0.983,180.27599999999998,1,2,0.331,1.0,0.599,0.35100000000000003,0.264,0.215,0.244,0.35100000000000003,0.6729999999999999,0.727,0.599,0.7440000000000001,0.647,angry
0.98,100.315,1,11,0.395,0.74,0.69,0.823,1.0,0.715,0.59,0.693,0.557,0.633,0.852,0.8270000000000001,0.696,angry
0.8009999999999999,79.99600000000001,1,0,0.8590000000000001,0.873,0.883,0.894,0.879,0.98,0.885,1.0,0.8059999999999999,0.943,0.9179999999999999,0.843,0.897,happy
0.9740000000000001,99.73299999999999,1,1,0.354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.835,147.982,0,4,0.303,0.247,0.21,0.495,0.265,1.0,0.159,0.133,0.096,0.34299999999999997,0.154,0.188,0.528,angry
0.19399999999999998,138.834,1,11,0.289,0.9109999999999999,1.0,0.91,0.9159999999999999,0.8420000000000001,0.833,0.7390000000000001,0.7440000000000001,0.633,0.628,0.583,0.496,relaxed
0.212,186.646,1,6,0.22899999999999998,1.0,0.59,0.257,0.209,0.20199999999999999,0.305,0.255,0.253,0.308,0.28800000000000003,0.292,0.359,relaxed
0.531,75.003,1,3,0.9490000000000001,1.0,0.7609999999999999,0.32799999999999996,0.254,0.192,0.293,0.307,0.187,0.20600000000000002,0.134,0.12,0.598,relaxed
0.665,82.525,1,7,0.667,1.0,0.982,0.914,0.7559999999999999,0.6559999999999999,0.609,0.593,0.5670000000000001,0.5589999999999999,0.508,0.513,0.546,angry
0.882,146.716,0,4,0.35700000000000004,0.885,0.888,0.5529999999999999,0.526,1.0,0.987,0.40399999999999997,0.299,0.303,0.209,0.324,0.878,happy
0.45899999999999996,159.541,1,0,0.14400000000000002,1.0,0.297,0.23399999999999999,0.07,0.049,0.04,0.047,0.083,0.027999999999999997,0.025,0.023,0.523,relaxed
0.9640000000000001,111.884,0,9,0.24100000000000002,1.0,0.8859999999999999,0.304,0.336,0.204,0.29100000000000004,0.187,0.11199999999999999,0.14800000000000002,0.154,0.494,0.763,angry
0.8859999999999999,122.07,0,10,0.9059999999999999,0.682,0.895,0.873,0.67,0.764,0.838,0.6859999999999999,0.741,1.0,0.975,0.997,0.855,happy
0.8590000000000001,138.175,1,1,0.233,0.517,0.77,0.682,0.6559999999999999,0.82,1.0,0.47200000000000003,0.314,0.418,0.35200000000000004,0.275,0.12300000000000001,angry
0.917,106.54,1,11,0.439,0.5820000000000001,0.698,0.516,0.75,0.5529999999999999,0.386,0.386,0.484,1.0,0.953,0.873,0.802,angry
0.531,130.05,1,0,0.965,1.0,0.9209999999999999,0.36,0.337,0.33899999999999997,0.36,0.292,0.21899999999999997,0.226,0.266,0.272,0.44299999999999995,relaxed
0.784,110.11399999999999,1,2,0.23199999999999998,0.40299999999999997,0.28,0.20800000000000002,0.251,0.415,1.0,0.9520000000000001,0.715,0.305,0.35700000000000004,0.35100000000000003,0.539,relaxed
0.743,110.48100000000001,0,8,0.51,0.973,1.0,0.941,0.914,0.841,0.723,0.5760000000000001,0.423,0.36200000000000004,0.312,0.252,0.75,sad
0.7120000000000001,180.028,0,9,0.868,1.0,0.963,0.883,0.556,0.435,0.29600000000000004,0.389,0.509,0.361,0.349,0.435,0.898,happy
0.563,108.369,0,6,0.687,0.9520000000000001,1.0,0.23800000000000002,0.161,0.114,0.131,0.23,0.317,0.33,0.248,0.195,0.182,relaxed
0.9329999999999999,104.92200000000001,0,11,0.09699999999999999,0.002,0.002,0.001,0.001,0.002,0.24600000000000002,1.0,0.34700000000000003,0.142,0.057999999999999996,0.016,0.005,angry
0.364,184.24099999999999,1,11,0.391,0.287,0.518,0.253,0.389,0.146,0.111,0.08,0.09,0.055999999999999994,0.223,0.24100000000000002,1.0,relaxed
0.0571,97.91,1,7,0.0688,0.096,0.245,1.0,0.141,0.083,0.044000000000000004,0.069,0.6,0.183,0.064,0.051,0.040999999999999995,sad
0.589,144.601,1,0,0.65,1.0,0.977,0.932,0.778,0.626,0.56,0.515,0.499,0.47100000000000003,0.39899999999999997,0.385,0.33299999999999996,relaxed
0.5539999999999999,134.017,1,5,0.682,0.15,0.10300000000000001,0.265,0.237,0.175,0.21600000000000003,0.597,1.0,0.907,0.386,0.114,0.242,happy
0.67,139.63299999999998,0,1,0.376,0.303,0.581,0.27,0.212,0.17600000000000002,0.22699999999999998,0.086,0.12300000000000001,1.0,0.102,0.134,0.299,sad
0.8079999999999999,95.19,1,10,0.47200000000000003,0.8029999999999999,0.701,0.677,0.7829999999999999,0.8079999999999999,0.809,0.84,0.852,0.892,1.0,0.9690000000000001,0.8909999999999999,angry
0.243,137.94,1,2,0.252,1.0,0.872,0.684,0.514,0.475,0.433,0.32899999999999996,0.308,0.391,0.457,0.479,0.893,relaxed
0.912,135.988,1,0,0.591,1.0,0.983,0.34,0.409,0.33,0.32799999999999996,0.381,0.539,0.593,0.397,0.26,0.271,happy
0.846,106.62799999999999,0,11,0.5660000000000001,1.0,0.955,0.245,0.21,0.18600000000000003,0.18,0.16699999999999998,0.151,0.139,0.114,0.109,0.28800000000000003,happy
0.9740000000000001,123.881,1,1,0.782,0.46299999999999997,0.772,0.163,0.149,0.26,0.35100000000000003,0.436,0.665,0.593,0.922,1.0,0.25,happy
0.935,175.797,1,11,0.72,0.431,0.276,0.14,0.23800000000000002,0.491,0.9079999999999999,1.0,0.816,0.794,0.409,0.27,0.465,happy
0.943,199.981,0,6,0.504,1.0,0.9540000000000001,0.716,0.6579999999999999,0.775,0.831,0.79,0.6759999999999999,0.46799999999999997,0.43799999999999994,0.214,0.267,angry
0.922,98.98200000000001,0,1,0.88,0.315,0.281,0.44299999999999995,0.27699999999999997,0.34700000000000003,1.0,0.385,0.406,0.38799999999999996,0.304,0.23399999999999999,0.318,relaxed
0.95,143.866,1,1,0.858,0.78,1.0,0.77,0.635,0.341,0.134,0.38299999999999995,0.594,0.542,0.349,0.365,0.65,happy
0.8290000000000001,168.764,1,1,0.0416,1.0,0.7190000000000001,0.483,0.429,0.201,0.214,0.353,0.35600000000000004,0.55,0.574,0.45399999999999996,0.26899999999999996,angry
0.81,150.737,1,5,0.7929999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.465,89.98200000000001,0,4,0.7290000000000001,0.45,0.078,0.083,0.591,0.386,0.07200000000000001,0.134,0.10800000000000001,0.41100000000000003,0.301,0.08199999999999999,1.0,relaxed
0.9229999999999999,89.97399999999999,1,1,0.551,1.0,0.8109999999999999,0.795,0.551,0.627,0.483,0.345,0.355,0.35600000000000004,0.336,0.379,0.35200000000000004,angry
0.28,123.459,0,4,0.18100000000000002,1.0,0.451,0.10099999999999999,0.085,0.08199999999999999,0.22899999999999998,0.205,0.083,0.062,0.065,0.08199999999999999,0.19699999999999998,relaxed
0.499,92.98200000000001,1,2,0.504,1.0,0.91,0.38,0.5479999999999999,0.374,0.40299999999999997,0.44799999999999995,0.44799999999999995,0.517,0.598,0.75,0.365,happy
0.268,124.51899999999999,1,11,0.113,0.431,0.498,0.6409999999999999,0.46399999999999997,0.687,0.555,0.775,0.899,0.861,0.866,1.0,0.99,relaxed
0.904,130.724,0,2,0.642,0.985,1.0,0.504,0.618,0.665,0.43799999999999994,0.5589999999999999,0.49700000000000005,0.6679999999999999,0.9490000000000001,0.5379999999999999,0.46399999999999997,relaxed
0.606,170.493,1,11,0.6609999999999999,0.129,0.046,0.134,0.235,0.8029999999999999,1.0,0.18600000000000003,0.107,0.09699999999999999,0.07,0.096,0.124,happy
0.838,86.604,1,9,0.483,0.10099999999999999,0.08,0.076,0.055999999999999994,1.0,0.19699999999999998,0.145,0.084,0.32299999999999995,0.047,0.035,0.22399999999999998,angry
0.48100000000000004,77.57,0,2,0.7170000000000001,0.7559999999999999,0.865,0.875,0.825,0.9329999999999999,1.0,0.617,0.613,0.35700000000000004,0.354,0.31,0.16,relaxed
0.654,94.00399999999999,1,9,0.897,1.0,0.88,0.935,0.955,0.7509999999999999,0.462,0.266,0.255,0.303,0.326,0.365,0.27899999999999997,happy
0.392,104.96799999999999,1,5,0.0962,0.575,0.696,0.9590000000000001,0.563,0.866,1.0,0.831,0.792,0.375,0.501,0.882,0.858,relaxed
0.9309999999999999,158.003,1,9,0.325,0.9329999999999999,0.98,1.0,0.925,0.935,0.846,0.664,0.53,0.503,0.475,0.42,0.38299999999999995,angry
0.125,106.73899999999999,1,0,0.507,1.0,0.866,0.677,0.6779999999999999,0.359,0.377,0.16699999999999998,0.122,0.081,0.076,0.085,0.25,relaxed
0.8079999999999999,92.257,0,9,0.369,1.0,0.626,0.494,0.635,0.455,0.301,0.212,0.149,0.20199999999999999,0.19,0.10300000000000001,0.428,angry
0.0592,97.074,1,2,0.447,0.725,0.835,0.6759999999999999,0.65,1.0,0.892,0.9179999999999999,0.767,0.735,0.9520000000000001,0.835,0.805,relaxed
0.8640000000000001,104.381,1,2,0.336,1.0,0.9470000000000001,0.662,0.649,0.568,0.563,0.478,0.479,0.40399999999999997,0.402,0.341,0.061,angry
0.9670000000000001,190.58599999999998,1,3,0.47,0.503,0.457,0.696,1.0,0.615,0.47600000000000003,0.517,0.513,0.54,0.439,0.409,0.405,angry
0.973,190.27,1,0,0.226,0.171,0.12300000000000001,0.06,0.07,0.151,1.0,0.18100000000000002,0.07,0.027999999999999997,0.042,0.032,0.12300000000000001,angry
0.313,84.915,1,2,0.182,0.9309999999999999,1.0,0.6459999999999999,0.5589999999999999,0.478,0.523,0.469,0.40399999999999997,0.38799999999999996,0.40299999999999997,0.47200000000000003,0.341,relaxed
0.0417,79.568,1,7,0.16899999999999998,1.0,0.97,0.281,0.243,0.20600000000000002,0.19699999999999998,0.18100000000000002,0.165,0.152,0.12300000000000001,0.11599999999999999,0.33399999999999996,sad
0.632,169.47299999999998,0,11,0.483,1.0,0.972,0.9159999999999999,0.852,0.782,0.8059999999999999,0.799,0.7440000000000001,0.684,0.578,0.565,0.547,sad
0.441,83.99799999999999,0,11,0.204,0.996,1.0,0.32899999999999996,0.26899999999999996,0.22399999999999998,0.19,0.14300000000000002,0.1,0.07200000000000001,0.064,0.068,0.433,sad
0.35100000000000003,137.934,0,2,0.284,1.0,0.7559999999999999,0.6829999999999999,0.574,0.541,0.68,0.737,0.5720000000000001,0.35200000000000004,0.209,0.172,0.153,relaxed
0.8170000000000001,130.208,0,0,0.26,1.0,0.746,0.621,0.6809999999999999,0.853,0.848,0.745,0.9079999999999999,0.775,0.8290000000000001,0.8590000000000001,0.9390000000000001,angry
0.821,190.095,1,1,0.266,1.0,0.9,0.252,0.245,0.23600000000000002,0.19399999999999998,0.159,0.151,0.156,0.163,0.153,0.31,angry
0.8690000000000001,157.90200000000002,1,9,0.9570000000000001,0.076,0.065,0.134,0.08900000000000001,0.038,0.065,0.19399999999999998,1.0,0.826,0.132,0.071,0.08,happy
0.992,111.03200000000001,1,8,0.35600000000000004,1.0,0.574,0.106,0.096,0.249,0.242,0.429,0.415,0.637,0.6459999999999999,0.9179999999999999,0.17300000000000001,angry
0.7120000000000001,203.138,0,9,0.297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.623,182.63,0,9,0.41600000000000004,0.737,0.937,0.9179999999999999,0.97,0.934,1.0,0.7,0.83,0.574,0.6679999999999999,0.512,0.301,angry
0.975,79.467,1,7,0.39299999999999996,0.7609999999999999,1.0,0.081,0.069,0.079,0.08900000000000001,0.138,0.136,0.28,0.304,0.522,0.063,angry
0.624,113.289,1,0,0.5329999999999999,0.855,1.0,0.33,0.306,0.231,0.192,0.162,0.122,0.125,0.077,0.07,0.382,relaxed
0.7140000000000001,146.611,1,10,0.856,0.32299999999999995,0.441,0.262,0.23600000000000002,0.32899999999999996,0.318,0.436,0.773,1.0,0.627,0.4,0.10099999999999999,happy
0.915,107.569,1,11,0.69,0.968,1.0,0.16899999999999998,0.136,0.222,0.221,0.354,0.331,0.47700000000000004,0.47100000000000003,0.618,0.226,happy
0.758,84.99799999999999,0,1,0.105,1.0,0.691,0.9209999999999999,0.7170000000000001,0.319,0.818,0.7959999999999999,0.48700000000000004,0.508,0.397,0.48100000000000004,0.815,sad
0.754,100.00200000000001,1,6,0.961,0.341,0.32,0.297,0.331,0.266,0.835,1.0,0.218,0.22,0.262,0.248,0.289,happy
0.581,150.132,1,10,0.308,0.743,0.8190000000000001,0.748,0.784,0.8109999999999999,0.86,0.828,0.9179999999999999,0.868,0.888,0.9620000000000001,1.0,happy
0.992,196.32299999999998,0,1,0.474,1.0,0.987,0.18,0.092,0.067,0.07200000000000001,0.068,0.057999999999999996,0.065,0.084,0.102,0.433,angry
0.9329999999999999,156.66,1,10,0.607,0.486,0.9209999999999999,0.904,0.915,1.0,0.972,0.48200000000000004,0.46299999999999997,0.134,0.146,0.124,0.13,happy
0.563,125.839,0,0,0.0698,0.389,0.441,1.0,0.557,0.449,0.529,0.423,0.43200000000000005,0.313,0.18100000000000002,0.22,0.36,sad
0.301,153.866,1,0,0.5529999999999999,0.9,1.0,0.833,0.6920000000000001,0.645,0.667,0.7070000000000001,0.753,0.7979999999999999,0.743,0.6729999999999999,0.871,relaxed
0.855,170.322,0,11,0.528,0.19,0.057,0.05,0.066,0.05,0.07200000000000001,0.079,0.035,0.033,0.135,0.8640000000000001,1.0,angry
0.20600000000000002,148.45,0,9,0.408,0.977,1.0,0.978,0.932,0.924,0.9590000000000001,0.945,0.9079999999999999,0.9109999999999999,0.873,0.831,0.787,relaxed
0.907,150.064,1,5,0.21899999999999997,0.20800000000000002,0.127,1.0,0.069,0.08199999999999999,0.006,0.006999999999999999,0.005,0.106,0.43700000000000006,0.12,0.485,sad
0.9059999999999999,119.884,0,5,0.368,0.441,0.031,0.015,0.066,0.115,0.021,0.047,0.053,0.49700000000000005,0.503,1.0,0.062,sad
0.856,80.065,1,9,0.142,0.596,0.363,1.0,0.6,0.924,0.326,0.185,0.162,0.262,0.139,0.159,0.38299999999999995,sad
0.172,138.71200000000002,1,0,0.115,0.804,0.9440000000000001,1.0,0.998,0.838,0.672,0.914,0.721,0.9279999999999999,0.8009999999999999,0.8290000000000001,0.865,relaxed
0.81,104.87299999999999,1,4,0.424,0.209,0.142,0.08,0.127,0.325,0.188,0.14300000000000002,1.0,0.494,0.075,0.057999999999999996,0.809,sad
0.961,157.511,1,5,0.742,0.165,0.102,0.02,0.019,0.025,0.04,0.057999999999999996,0.11699999999999999,0.5479999999999999,1.0,0.428,0.105,angry
0.982,126.294,0,4,0.91,0.46299999999999997,0.62,0.605,0.455,1.0,0.35100000000000003,0.305,0.335,0.7440000000000001,0.547,0.439,0.556,happy
0.779,158.097,0,7,0.155,0.371,0.614,0.794,0.8290000000000001,0.867,0.816,1.0,0.985,0.79,0.8079999999999999,0.451,0.462,sad
0.893,135.76,1,6,0.6829999999999999,0.991,1.0,0.321,0.317,0.36200000000000004,0.442,0.46299999999999997,0.431,0.387,0.297,0.177,0.456,angry
0.00402,173.915,1,2,0.115,0.397,0.35200000000000004,0.21899999999999997,0.165,0.226,0.326,0.237,1.0,0.135,0.175,0.174,0.114,sad
0.9179999999999999,101.916,1,8,0.13699999999999998,1.0,0.754,0.28,0.243,0.23800000000000002,0.20199999999999999,0.315,0.402,0.409,0.318,0.153,0.287,angry
0.418,115.196,1,4,0.278,1.0,0.938,0.27399999999999997,0.19899999999999998,0.129,0.139,0.218,0.196,0.086,0.10800000000000001,0.135,0.255,relaxed
0.77,99.165,0,2,0.6809999999999999,0.986,1.0,0.958,0.883,0.9009999999999999,0.897,0.8340000000000001,0.767,0.764,0.774,0.7040000000000001,0.638,happy
0.941,121.265,0,11,0.634,0.997,1.0,0.757,0.741,0.7120000000000001,0.763,0.738,0.7040000000000001,0.6859999999999999,0.665,0.659,0.502,angry
0.887,92.553,0,6,0.726,0.848,0.311,0.134,0.28300000000000003,0.292,0.287,0.379,0.10400000000000001,0.11,0.20800000000000002,0.183,1.0,angry
0.7140000000000001,150.38299999999998,0,0,0.523,1.0,0.293,0.174,0.16,0.038,0.09,0.068,0.034,0.418,0.42,0.977,0.094,relaxed
0.564,120.825,1,0,0.728,1.0,0.892,0.11800000000000001,0.113,0.12300000000000001,0.122,0.081,0.057999999999999996,0.086,0.10300000000000001,0.12,0.483,relaxed
0.8809999999999999,110.48,0,11,0.42700000000000005,0.637,0.106,0.066,0.066,0.051,0.1,0.08199999999999999,0.023,0.365,0.363,1.0,0.06,angry
0.161,77.62899999999999,1,8,0.11599999999999999,1.0,0.81,0.701,0.725,0.615,0.711,0.8759999999999999,0.865,0.937,0.8270000000000001,0.8759999999999999,0.978,relaxed
0.0726,83.185,1,0,0.20600000000000002,0.603,0.8320000000000001,0.823,0.6859999999999999,1.0,0.8490000000000001,0.748,0.7959999999999999,0.71,0.975,0.657,0.693,relaxed
0.455,137.148,1,10,0.7070000000000001,0.349,0.44299999999999995,0.46299999999999997,0.706,0.336,0.24,0.257,0.23399999999999999,0.25,0.423,0.68,1.0,happy
0.893,174.238,0,4,0.262,0.843,0.807,0.965,0.924,0.8809999999999999,0.92,0.872,0.941,1.0,0.991,0.977,0.955,angry
0.508,76.01100000000001,1,6,0.48200000000000004,0.512,0.439,0.48,0.81,0.772,0.512,0.306,0.218,0.21100000000000002,0.614,1.0,0.718,sad
0.9470000000000001,123.89200000000001,1,11,0.397,0.955,1.0,0.27899999999999997,0.20800000000000002,0.098,0.146,0.205,0.237,0.377,0.32,0.303,0.203,angry
0.275,79.944,1,9,0.653,1.0,0.971,0.306,0.266,0.23399999999999999,0.23199999999999998,0.22,0.203,0.188,0.157,0.146,0.358,sad
0.654,79.95,0,4,0.625,0.485,0.69,1.0,0.727,0.304,0.213,0.384,0.669,0.55,0.8440000000000001,0.348,0.307,sad
