artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,valence,mode,mood_1
John Coltrane,Essie's Dance - 1990 Digital Remaster,0.232,0.102,166.182,0.0308,0.917,0.00756,3,0.4,3,0.49,0,Sentimental
Jon Hopkins,The Wider Sun,0.209,0.126,120.033,0.0366,0.902,0.899,4,0.17,3,0.0379,1,Peaceful
Sergei Rachmaninoff,"Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace - Lento assai - Come prima - Allegro vivace",0.101,0.0707,149.894,0.0432,0.946,0.836,5,0.229,4,0.0615,0,Serious
The Hunna,Never Enough,0.764,0.107,102.991,0.0392,0.00138,2.86E-05,4,0.628,1,0.423,1,
Franoise Hardy,Brlure,0.404,0.0966,100.023,0.0305,0.812,0.121,4,0.398,1,0.248,1,Other
Pearl Jam,Crazy Mary (Remastered),0.465,0.128,139.109,0.034,0.0389,0.0162,4,0.385,11,0.11,0,Melancholy
The Expendables,Bowl For Two,0.5,0.108,138.528,0.0344,0.0749,5.84E-06,4,0.728,4,0.371,0,Gritty
Alex Goot feat. Sam Tsui,Roar,0.394,0.0741,89.963,0.0263,0.695,0,4,0.64,5,0.418,1,Energizing
Stevie Wonder,Overjoyed,0.271,0.147,83.078,0.0316,0.552,0,4,0.367,10,0.163,1,Brooding
The Lumineers,Ophelia,0.573,0.0857,76.023,0.0277,0.613,0.000363,4,0.664,5,0.573,1,Yearning
Grimner,Mrkrets Hem,0.97,0.0447,139.941,0.1,0.00204,0.000752,4,0.482,6,0.521,1,Defiant
The Coasters,Yakety Yak,0.669,0.044,120.789,0.128,0.705,0.000732,4,0.715,7,0.974,1,Lively
Lustra,Scotty Doesn't Know,0.887,0.363,174.009,0.0472,0.000449,9.23E-06,4,0.317,0,0.535,1,Defiant
Nick Drake,Place To Be,0.23,0.11,83.827,0.038,0.891,0.409,1,0.573,5,0.383,1,Melancholy
Eric Whitacre,Lux Aurumque,0.0262,0.11,71.984,0.0489,0.986,0.964,3,0.0783,1,0.0244,0,Peaceful
Michael Daves,Pretty Polly - Bluegrass,0.649,0.345,139.995,0.0306,0.22,0.00171,4,0.363,11,0.434,1,Sophisticated
Lafayette Afro Rock Band,Darkest Light,0.799,0.245,104.035,0.0493,0.377,0.0573,4,0.399,11,0.554,1,Somber
Alberto Ginastera,Piano Concerto No.1 (1961): 1. Cadenza & Variations (1-10) - Coda,0.273,0.111,82.24,0.0451,0.603,0.453,3,0.246,1,0.0394,1,
Tez Cadey,Oregon,0.612,0.172,118.003,0.0438,0.632,0.902,4,0.533,0,0.156,1,Energizing
Damien Jurado,Abilene,0.224,0.106,62.167,0.0297,0.956,0.411,4,0.537,1,0.297,1,Melancholy
Ocean Sounds,Sand Beach,0.926,0.383,76.996,0.0525,0.738,0.969,1,0.0646,1,1.00E-05,0,
Filter,Take A Picture,0.762,0.26,98.993,0.0422,0.000103,7.20E-05,4,0.446,2,0.273,1,Empowering
Amanda Shires,When You're Gone,0.468,0.102,139.527,0.0377,0.0109,0.00349,4,0.377,7,0.257,1,
Holley Maher,The Only Walls for Me,0.0633,0.116,143.757,0.0634,0.893,4.40E-06,4,0.674,2,0.478,1,
Deep Sleep,Spa Dreams,0.00667,0.0797,66.041,0.039,0.994,0.912,4,0.224,7,0.245,1,Tender
Alfonso Ponticelli,Lito's Place,0.371,0.107,100.311,0.0731,0.902,0.58,4,0.683,2,0.558,0,Sophisticated
Eats Everything,The Duster,0.773,0.601,125.991,0.279,0.0286,0.112,4,0.909,6,0.588,0,Energizing
Sister Sparrow and the Dirty Birds,My House,0.54,0.728,144.255,0.0428,0.332,0.00195,3,0.34,8,0.269,1,Gritty
Derrick Hodge,Heart Of A Dreamer,0.157,0.156,76.521,0.0446,0.991,0.764,3,0.19,1,0.0926,0,Peaceful
Petric,All She Wrote,0.959,0.134,111.038,0.0462,0.00926,0.0026,4,0.641,5,0.632,0,
Ane Brun,Feeling Good,0.127,0.127,72.291,0.0705,0.936,0,4,0.496,1,0.434,0,Melancholy
Ernie Halter,Black Coffee In Bed,0.178,0.135,97.115,0.0348,0.806,0,4,0.771,6,0.36,1,Sentimental
Nick Di Paolo,Soccer vs. Football,0.539,0.887,83.742,0.94,0.876,0,3,0.597,9,0.428,0,Other
Sophie Milman,Prelude to a Kiss,0.205,0.119,42.232,0.0296,0.905,6.26E-06,3,0.378,7,0.144,1,Sophisticated
Marco Pereira,Pixaim *: Pixaim,0.0722,0.135,138.98,0.0315,0.991,0.864,4,0.381,0,0.332,1,Sophisticated
William Wild,Morning,0.393,0.107,141.948,0.0293,0.877,0.00071,4,0.384,2,0.289,1,Sentimental
Duran Duran,The Reflex,0.9,0.571,126.686,0.097,0.123,0,4,0.556,0,0.808,1,Urgent
Joey Beltram,My Sound,0.865,0.067,129.769,0.0403,1.01E-05,0.913,4,0.6,6,0.863,1,Energizing
Mean Jeans,Nite Vision,0.896,0.177,174.057,0.0395,0.00107,9.55E-06,4,0.274,1,0.371,0,Defiant
OneRepublic,Won't Stop,0.567,0.121,91.814,0.0283,0.37,0,4,0.389,6,0.3,0,Yearning
Various Artists,Raquel Sofia on Julieta Venegas,0.396,0.165,0,,0.896,0,,,10,,0,Easygoing
Machine Gun Kelly,A Little More,0.763,0.17,90.016,0.0505,0.0423,0.00378,4,0.624,7,0.283,1,Excited
Dillon Francis,Shut It Down,0.976,0.326,109.985,0.115,0.0121,0.0261,4,0.649,2,0.347,1,Sensual
Giuseppe Verdi,Aida / Act 2: Marcia,0.326,0.592,147.88,0.0467,0.921,0.906,4,0.315,5,0.264,0,Stirring
Claude Debussy,"Images, Book 1, L. 110: No. 1. Reflets dans l'eau",0.0185,0.0989,70.925,0.0434,0.987,0.64,1,0.245,1,0.0337,1,Tender
Zeds Dead,Dimemories,0.591,0.109,135.944,0.0522,0.682,0.855,4,0.608,8,0.0443,1,
Millencolin,Home From Home,0.991,0.0519,116.838,0.0628,0.0076,0,4,0.563,9,0.918,1,Defiant
Boards of Canada,Peacock Tail,0.477,0.0788,171.424,0.058,0.165,0.922,4,0.641,2,0.455,1,Sensual
Jimmy Eat World,Sweetness,0.915,0.163,135.052,0.0377,0.00436,0,4,0.489,5,0.658,1,Empowering
Palisded,Forever Running,0.27,0.1,109.983,0.0366,0.000871,0.951,4,0.532,7,0.0391,1,Excited
Angerfist,Circus Circus - Radio Edit,0.891,0.363,170.144,0.164,0.0762,0.259,4,0.478,6,0.49,0,Excited
Jimi Hendrix,Hey Joe,0.768,0.0244,169.492,0.0377,0.00603,0.38,4,0.346,9,0.527,1,Defiant
Ciara,Promise,0.624,0.096,61.625,0.0429,0.398,2.01E-06,4,0.627,9,0.413,1,Sensual
Procol Harum,"A Whiter Shade Of Pale (Live in Ledreborg) - Live in Ledreborg, Denmark",0.624,0.975,131.99,0.0549,0.841,0.507,4,0.263,0,0.198,1,
Kaskade,Beneath with Me (feat. Skylar Grey),0.791,0.167,125.778,0.0414,0.0648,0.000738,4,0.388,2,0.0683,1,
Ben Delay,The Boy Is Mine - Mark Lower Vocal Edit,0.669,0.073,120.026,0.0401,0.0532,0.000415,4,0.746,1,0.686,0,Aggressive
Metronomy,The Bay,0.47,0.0723,121.226,0.0387,0.587,0.091,4,0.803,6,0.879,0,Fiery
Pyotr Ilyich Tchaikovsky,"Symphony No. 6 in B Minor, Op. 74, TH 30 ""Pathtique"": IV. Finale: Adagio lamentoso",0.0391,0.327,74.891,0.0416,0.91,0.911,3,0.0651,11,0.0369,0,Peaceful
Kaskade,Never Sleep Alone (feat. Tess Comrie) - Louis The Child Remix,0.387,0.0851,122.014,0.457,0.193,0.00689,4,0.926,1,0.548,0,Energizing
2 Chainz,In Town,0.519,0.106,135.988,0.13,0.152,0,4,0.772,3,0.657,0,Sensual
The Veils,Low Lays the Devil,0.729,0.117,99.952,0.11,0.0897,0.463,4,0.518,4,0.675,0,Cool
AC/DC,Thunderstruck,0.889,0.217,133.519,0.0364,0.000147,0.0114,4,0.501,4,0.236,1,Defiant
Frdric Chopin,"Berceuse In D Flat, Op.57: Andante",0.0712,0.141,95.365,0.0379,0.988,0.905,4,0.319,1,0.0904,1,Peaceful
Blues Traveler,The Mountains Win Again,0.713,0.152,139.719,0.0316,0.0237,0.000171,4,0.304,7,0.395,1,Empowering
OMC,How Bizarre,0.608,0.229,124.912,0.0501,0.339,2.45E-05,4,0.775,0,0.803,1,Sensual
The War On Drugs,Red Eyes,0.815,0.162,161.845,0.0368,0.00871,0.201,4,0.464,10,0.459,1,Brooding
Sarah McLachlan,Blackbird,0.352,0.103,186.576,0.0321,0.871,0.00222,4,0.44,9,0.454,1,Easygoing
G. Love & Special Sauce,Ride,0.891,0.0425,90.006,0.0509,0.0414,0.0454,4,0.588,2,0.891,1,Fiery
Bill Elm & Woody Jackson,(Theme From) Red Dead Redemption,0.502,0.099,129.97,0.0327,0.687,0.952,4,0.426,9,0.28,0,Somber
Dexter Gordon,I Guess I'll Hang My Tears Out To Dry - 1999 Digital Remaster,0.222,0.0544,120.71,0.0346,0.907,0.00124,4,0.524,3,0.324,1,Sophisticated
The Ultimate Storyteller,The Three Spinners,0.28,0.52,81.128,0.953,0.458,0,3,0.655,10,0.545,1,Defiant
Dawes,Things Happen,0.535,0.252,78.99,0.0265,0.355,0,4,0.579,7,0.758,1,Yearning
Kelly Rowland,Motivation,0.668,0.0732,140.919,0.0505,0.176,0.000104,4,0.721,9,0.268,0,Sensual
Home Free,Feelin' It,0.744,0.075,94.028,0.0464,0.337,0,4,0.675,2,0.561,1,Sensual
The Pretty Reckless,Take Me Down,0.887,0.663,110.975,0.0402,0.00364,0.0812,4,0.639,2,0.563,1,
OneRepublic,Fingertips,0.309,0.0923,130.678,0.0416,0.902,4.52E-05,3,0.356,9,0.0441,0,Melancholy
The Gourds,Gin and Juice,0.724,0.108,120.357,0.0441,0.327,1.30E-06,4,0.547,9,0.812,1,Rowdy
Kaleo,Broken Bones,0.486,0.0992,123.993,0.193,0.802,5.76E-05,4,0.779,5,0.628,1,Gritty
The Chainsmokers,Closer,0.524,0.111,95.01,0.0338,0.414,0,4,0.748,8,0.635,1,
Kendrick Lamar,The Recipe - Bonus Track,0.778,0.348,131.008,0.0769,0.000694,0,4,0.76,11,0.52,0,
D'Angelo,Betray My Heart,0.436,0.126,105.707,0.22,0.646,0.048,4,0.796,0,0.597,1,Cool
Safari,Fight Song - Chill Out Music,0.565,0.107,159.841,0.0476,0.553,5.73E-05,4,0.552,10,0.293,1,Aggressive
Bathory,A Fine Day To Die,0.93,0.0939,122.667,0.0825,0.00342,0.745,4,0.232,9,0.0366,1,Aggressive
Charlotte Gainsbourg,Le Chat du Caf des Artistes,0.492,0.172,75.095,0.0268,0.038,0.772,4,0.518,1,0.224,0,Urgent
Getter,Dubstep Is Dead,0.968,0.687,140.016,0.0965,0.000453,0.759,4,0.648,11,0.0959,0,Aggressive
Years & Years,Shine,0.73,0.106,108.008,0.0348,0.209,0,4,0.666,1,0.41,0,Yearning
Giovanni Buonaventura Viviani,Sonata prima for Trumpet and Continuo: 2. (Allegro),0.284,0.59,110.924,0.0333,0.749,0.925,4,0.412,0,0.465,1,Peaceful
The Animals,The House Of The Rising Sun,0.484,0.0912,117.363,0.0308,0.000334,0.00445,3,0.316,9,0.294,0,Gritty
Drake,Back To Back,0.472,0.117,174.008,0.511,0.00898,0,4,0.635,8,0.368,0,Defiant
Eliwagar,Gryningen,0.876,0.372,125.03,0.0495,0.000505,0.27,4,0.441,4,0.464,0,Sophisticated
Artie Lange,Eagles Fans,0.953,0.958,99.221,0.933,0.77,0,3,0.516,10,0.235,0,Other
Paddy Reilly,Black Velvet Band,0.355,0.334,176.664,0.0361,0.745,0,3,0.49,3,0.723,1,Upbeat
Hayseed Dixie,7 Nation Army,0.464,0.1,83.761,0.0754,0.662,0.11,4,0.726,0,0.764,1,Rowdy
Bishop Briggs,River,0.49,0.0707,62.514,0.0481,0.301,2.80E-06,4,0.728,2,0.55,0,Cool
John Mayer,XO,0.377,0.211,173.67,0.0288,0.749,0,4,0.431,2,0.364,1,Sentimental
Blitzen Trapper,Love Grow Cold,0.537,0.135,83.984,0.0304,0.666,0.00385,3,0.557,7,0.521,1,Yearning
Rusko,Everyday - Netsky Remix,0.935,0.333,173.928,0.0536,0.000335,0.802,4,0.349,2,0.129,1,Aggressive
Big Walter Horton,Have A Good Time,0.597,0.137,156.232,0.289,0.0155,0.00218,4,0.641,11,0.892,0,Lively
Bob Marley & The Wailers,I Shot The Sheriff - Live At The Roxy,0.789,0.707,139.598,0.12,0.522,0.000144,4,0.726,6,0.745,0,Lively
Who Is Fancy,Goodbye,0.694,0.0904,114.975,0.0479,0.05,0.000377,4,0.712,5,0.636,1,Fiery
Guns N' Roses,November Rain,0.634,0.133,78.131,0.0315,0.0181,0.322,4,0.281,6,0.256,1,Empowering
Beyonc,Halo,0.72,0.0563,79.983,0.0628,0.272,0,4,0.508,11,0.476,0,Urgent
Gary Smith,Black Orpheus,0.258,0.107,120.012,0.0471,0.919,0.83,4,0.767,9,0.638,0,Melancholy
The Pb Underground,Part Time Lover,0.925,0.323,121.958,0.0847,0.0799,0,4,0.738,10,0.585,1,Energizing
Avenged Sevenfold,Bat Country,0.955,0.446,125.015,0.0366,0.00014,8.15E-06,4,0.541,0,0.54,1,Urgent
Macklemore & Ryan Lewis,Same Love - feat. Mary Lambert,0.473,0.104,84.958,0.167,0.716,4.46E-05,4,0.688,8,0.305,1,Sensual
Wolfgang Gartner,Replay It,0.853,0.305,124.99,0.052,0.011,0,4,0.506,0,0.552,1,Excited
Sharon Van Etten,"Words (Music from the Film ""Tig"")",0.302,0.106,96.296,0.0315,0.622,0.0524,4,0.508,0,0.0574,1,Melancholy
Gareth Emery,Meet Her In Miami - Radio Edit,0.929,0.167,127.986,0.0358,0.0502,0.337,4,0.622,2,0.493,1,
Duelle,Want It All,0.808,0.397,160.034,0.0878,0.00594,0.00789,4,0.646,11,0.632,0,Cool
Nick Mulvey,Fever To The Form,0.564,0.109,106.429,0.0303,0.788,0.0563,3,0.355,0,0.247,0,Empowering
Trivium,Silence In the Snow,0.955,0.106,113.148,0.0803,3.00E-05,0.00622,4,0.311,10,0.131,0,Defiant
Sofia's Choice,The Thaw,0.525,0.108,119.873,0.0367,0.897,0.822,4,0.71,9,0.0914,0,Sentimental
Chad Lawson,"St. John Passion (Johannespassion), BWV 245 Christus, der uns selig macht (Arr. by Chad Lawson for Piano)",0.00544,0.0976,85.12,0.0474,0.995,0.955,4,0.433,2,0.13,0,
Franz Schubert,"Symphony No.9 In C Major, D. 944 - ""The Great"": 4. Allegro vivace",0.169,0.107,96.623,0.0337,0.927,0.768,4,0.273,0,0.134,1,
Binaural Beat Therapy,Pink Noise And 6 Hertz Theta Wave For Lucid Dreaming,0.359,0.124,89.997,0.117,0.961,0.998,4,0.117,2,0.0322,1,
Bernard Parmegiani,L'Instant mobile,0.415,0.0828,108.008,0.421,0.827,0.651,3,0.512,1,0.0618,1,
Today,"Why You Get Funky On Me - From ""House Party"" Soundtrack",0.628,0.0469,109.995,0.0642,0.047,0.000629,4,0.736,9,0.711,0,Energizing
Greys,Fresh Hell,0.899,0.0954,97.597,0.0682,1.17E-06,0.471,4,0.279,9,0.101,1,Brooding
Chris Brown,New Flame,0.638,0.0969,141.994,0.0405,0.0649,0,4,0.709,1,0.473,1,Sensual
Noname,Reality Check (feat. Akenya & Eryn Allen Kane),0.519,0.105,95.014,0.229,0.525,0.000494,4,0.722,6,0.647,1,Sensual
You Blew It!,Match & Tinder,0.952,0.254,174.764,0.0569,0.000198,0.000722,4,0.355,8,0.3,1,Empowering
Blonde,"Feel Good (It's Alright) [feat. Karen Harding] - Ferdinand Weber, Fabich Remix",0.823,0.708,123.992,0.154,0.00706,0,4,0.769,1,0.582,0,
Franz Joseph Haydn,"Die Jahreszeiten, Hob. XXI:3 - Der Frhling: 8. Freudenlied mit abwechselndem Chor der Jugend, ""Oh, wie lieblich ist der Anblick""",0.125,0.273,136.155,0.0633,0.971,8.59E-05,4,0.364,2,0.306,1,
Kate Wolf,Across The Great Divide,0.088,0.19,146.345,0.0327,0.85,0.000213,4,0.444,8,0.33,1,Sentimental
Spice,So Mi Like It - Raw,0.61,0.0996,90.076,0.365,0.0614,0,4,0.833,5,0.736,1,Cool
Gucci Mane,Addicted,0.753,0.643,134,0.153,0.201,0,4,0.804,10,0.783,0,
The Isley Brothers,Between the Sheets,0.435,0.0662,83.925,0.114,0.621,0,4,0.716,0,0.512,1,Sensual
Dr. Dre,Kush - Main,0.866,0.0869,190.276,0.2,0.000859,0.000139,4,0.424,7,0.418,1,Cool
Hirax,Bombs of Death,0.977,0.29,114.121,0.204,0.000117,5.08E-05,3,0.32,0,0.231,1,Defiant
Wolfgang Amadeus Mozart,Requiem: Lacrimosa,0.102,0.17,131.626,0.036,0.932,0.9,3,0.162,2,0.0394,0,
Randy Liedtke,Dollar Store,0.54,0.189,81.085,0.931,0.852,0,3,0.468,8,0.619,1,Other
Wolfgang Amadeus Mozart,String Quintet in G minor KV516: I. Allegro,0.0814,0.143,139.132,0.0423,0.965,0.385,4,0.372,7,0.213,0,Peaceful
Kehlvin,To Deny Everything That's Mundane,0.893,0.153,86.192,0.0547,2.71E-06,0.845,3,0.187,0,0.197,1,Defiant
Airwolf,Talking Bass,0.718,0.0337,125.016,0.221,0.00321,0.36,4,0.946,11,0.515,0,Aggressive
Michael Brecker,Escher Sketch (A Tale Of Two Rhythms),0.524,0.227,115.982,0.039,0.316,0.321,3,0.701,8,0.789,1,Fiery
UMEK,Double The Lust,0.724,0.0769,126.012,0.0704,4.03E-05,0.873,4,0.744,11,0.24,0,Excited
Low,Try to Sleep,0.548,0.0912,143.663,0.031,0.0997,0.153,4,0.402,7,0.087,1,Brooding
P.O.D.,Alive - New Album/Chris Lord-Alge Mix Version,0.95,0.316,80.912,0.0768,1.21E-05,0.000214,4,0.421,10,0.557,1,
Trey Songz,Foreign Remix (feat. Justin Bieber),0.583,0.395,123.927,0.0595,0.137,0,4,0.709,5,0.538,0,Sensual
Bill Evans,Lucy in the Sky With Diamonds,0.368,0.0994,137.463,0.0325,0.788,0.969,4,0.427,2,0.558,1,Romantic
Claude Debussy,"Prludes / Book 1, L.117: 2. Voiles",0.00726,0.0636,74.394,0.0422,0.995,0.915,4,0.402,2,0.027,0,Serious
Charly Black,Bike Back,0.531,0.0861,118.972,0.173,0.00735,0,4,0.932,10,0.315,0,Cool
Florida Georgia Line,May We All,0.912,0.353,75.016,0.0393,0.0407,0,4,0.496,7,0.636,1,Upbeat
Hardwell,Dare You - Audiotricz Remix,0.763,0.334,149.98,0.0367,0.0246,0.000664,4,0.518,9,0.2,1,
Pond,Elvis' Flaming Star,0.885,0.0986,175.001,0.139,0.0145,0.00379,4,0.415,0,0.439,1,Cool
The Flys,Got You (Where I Want You),0.644,0.134,75.597,0.0269,0.000405,0.293,4,0.47,8,0.496,1,Empowering
Sara Bareilles,Love Song,0.786,0.188,123.052,0.0301,0.0208,0,4,0.583,2,0.556,0,Empowering
B.J. Thomas,Raindrops Keep Fallin' On My Head - Butch Cassidy/Soundtrack Version,0.206,0.0963,108.817,0.043,0.804,0.00939,4,0.706,5,0.617,1,Sensual
Kiiara,Gold,0.412,0.134,113.049,0.344,0.615,0.0025,5,0.6,8,0.409,1,Sensual
Oathbreaker,Being Able to Feel Nothing,0.809,0.133,111.962,0.0758,1.88E-05,0.419,4,0.171,6,0.0702,0,
Balance And Composure,Spinning,0.873,0.184,115.977,0.0378,0.00075,0.832,4,0.561,4,0.418,0,
Brymir,Risen,0.99,0.0649,102.525,0.119,0.000841,0.0676,4,0.532,4,0.0387,1,Aggressive
Bankroll Fresh,Hot Boy,0.64,0.141,130.026,0.124,0.0804,0,4,0.8,4,0.486,1,Defiant
Andra Day,Rise Up,0.316,0.295,118.582,0.0368,0.805,0,4,0.398,1,0.177,1,Empowering
Luke Bryan,"Huntin', Fishin' And Lovin' Every Day",0.809,0.13,154.156,0.0335,0.141,2.31E-05,4,0.512,0,0.433,1,Yearning
The Avett Brothers,Head Full Of Doubt/Road Full Of Promise,0.483,0.0984,176.283,0.0383,0.437,2.94E-05,3,0.304,7,0.16,1,Sophisticated
The Bangles,Walk Like an Egyptian,0.788,0.311,103.172,0.0825,0.0117,2.05E-06,4,0.711,11,0.764,1,Brooding
Annabel Jones,IOU - Golden Coast Remix,0.572,0.267,104.896,0.0539,0.346,0.00201,4,0.581,8,0.325,1,Fiery
Tyga,Dope,0.543,0.13,95.04,0.238,0.0116,0,4,0.816,0,0.373,1,Defiant
Oliver Davis,Dance: II. Second Movement,0.143,0.133,85.368,0.0412,0.967,0.323,4,0.176,6,0.0896,0,Serious
Longfellow,Elastic Heart,0.644,0.0901,129.967,0.0479,0.129,1.25E-06,4,0.758,0,0.771,1,Fiery
Nashville Cast,Hypnotizing - Acoustic Version,0.429,0.0874,114.514,0.0277,0.595,0,4,0.694,10,0.468,1,Empowering
Kid Rock,Bawitdaba,0.939,0.109,90.592,0.171,0.00172,0.000239,4,0.551,11,0.376,1,Defiant
Johann Sebastian Bach,Suite No. 2 in D Minor BWV 1008.: IV. Sarabande,0.0298,0.0865,104.87,0.0424,0.967,0.887,4,0.215,5,0.0578,1,Stirring
Zella Day,Sweet Ophelia,0.968,0.183,101.993,0.0503,0.0604,0.00102,4,0.573,4,0.171,0,
Bowling For Soup,Hey Diane,0.979,0.144,164.882,0.127,0.00321,0.000305,4,0.511,4,0.584,1,
Mumford & Sons,Awake My Soul,0.466,0.0913,85.522,0.0341,0.0621,0.0273,1,0.262,2,0.248,1,Empowering
Walk Off the Earth,Teenage Dirtbag,0.354,0.278,100.071,0.0285,0.797,0,4,0.734,4,0.443,1,Romantic
Chad Brownlee,I Hate You for It,0.682,0.0724,107.98,0.0359,0.0166,0,4,0.697,1,0.518,1,Yearning
The Wans,Run Baby Run,0.942,0.0939,144.108,0.0587,0.000636,0.00325,4,0.357,9,0.266,1,Defiant
Little Anthony & The Imperials,Hurt So Bad - Re-Recording,0.53,0.613,107.529,0.0416,0.511,0,4,0.417,4,0.44,0,Sophisticated
Canaan Smith,Love You Like That,0.756,0.233,145.129,0.0287,0.0127,8.34E-05,4,0.561,11,0.697,1,Empowering
The Damned,New Rose,0.918,0.093,173.566,0.0547,0.175,1.62E-06,4,0.196,1,0.39,0,Defiant
Juicy M,Skies,0.776,0.41,127.99,0.0374,0.000778,0.0879,4,0.592,0,0.487,0,Excited
George Strait,Amarillo By Morning,0.534,0.408,120.89,0.0309,0.28,4.73E-05,4,0.604,4,0.572,1,Upbeat
Pops Staples,Somebody Was Watching,0.374,0.107,166.999,0.177,0.565,0.00146,4,0.63,5,0.573,1,Gritty
TheFatRat,Monody (feat. Laura Brehm),0.69,0.0969,107.014,0.035,0.114,0.00217,4,0.53,1,0.217,0,Excited
Lake Street Dive,Rich Girl,0.572,0.2,85.853,0.149,0.145,3.01E-05,4,0.676,6,0.658,0,Cool
Various Artists,Hit Records,0.785,0.139,113.473,0.496,0.698,0,4,0.522,8,0.809,1,Urgent
Franz Schubert,"Symphony No.9 in C, D.944 - ""The Great"": 1. Andante - Allegro ma non troppo",0.155,0.0586,132.379,0.0377,0.978,0.913,4,0.314,0,0.103,1,Stirring
Sergei Prokofiev,"Piano Concerto No 3 in C Major, Op. 26: I.Andante - Allegro",0.161,0.119,93.671,0.0344,0.935,0.897,3,0.308,0,0.119,1,Stirring
Drake,Pop Style,0.458,0.105,132.998,0.117,0.187,3.43E-06,4,0.718,4,0.0508,0,
Imagine Dragons,Demons,0.759,0.611,115.758,0.0766,0.209,0.000607,5,0.332,3,0.331,1,Yearning
Sleeping At Last,As Long as You Love Me,0.13,0.13,186.807,0.0596,0.969,0,4,0.347,1,0.336,1,Melancholy
William Byrd,Mass for five voices: V. Agnus Dei,0.0609,0.0724,61.13,0.0513,0.994,0.447,3,0.0714,3,0.0355,1,Peaceful
Dervish,Apples In Winter,0.482,0.071,141.059,0.0482,0.742,0.0236,4,0.535,3,0.972,1,Easygoing
Sir Colin Davis,"Falstaff: Act III, part 2 - Dal labbro il canto estasiato vola",0.0282,0.0802,136.446,0.0497,0.958,6.58E-06,4,0.351,8,0.0469,1,Serious
Jesse Daniel Smith,Flume,0.509,0.378,99.486,0.0339,0.597,0.0112,4,0.229,0,0.103,1,
Nora En Pure,On the Beach - Short Edit,0.882,0.0605,121.969,0.0556,0.0296,0.476,4,0.832,5,0.692,0,Energizing
Kathleen Edwards,It Must Have Been Love,0.111,0.0999,92.703,0.0397,0.864,1.31E-06,5,0.305,7,0.199,1,Sophisticated
Cameron AG,Heroes,0.4,0.138,115.05,0.029,0.236,0.000502,4,0.54,0,0.172,1,Empowering
Spoon,Inside Out,0.618,0.0704,176.141,0.0296,0.427,0.0971,4,0.637,0,0.519,1,Melancholy
Marcus Anderson,Espresso Shot,0.776,0.153,120.003,0.0348,0.0191,0.815,4,0.709,1,0.793,1,Excited
Sean Donnelly,I Want To Have Kids,0.91,0.83,70.264,0.911,0.788,0,4,0.468,6,0.594,1,Easygoing
Ana Criado,Beautiful Creature (ASOT 760) - Intro Mix,0.764,0.342,128.187,0.0572,0.0456,5.81E-06,4,0.396,1,0.0339,0,Other
Don Ross,Rylynn,0.394,0.107,77.057,0.0358,0.779,0.882,4,0.322,9,0.399,0,Peaceful
Lpsley,Hurt Me,0.733,0.16,137.904,0.129,0.676,7.06E-05,4,0.661,8,0.575,1,Rowdy
Luther Vandross,Never Too Much,0.746,0.0497,110.218,0.112,0.107,0,4,0.741,2,0.767,1,Rowdy
John Coltrane,On Green Dolphin Street,0.447,0.137,115.586,0.0357,0.819,0.113,4,0.521,8,0.46,1,Romantic
Out Came the Wolves,96,0.982,0.908,174.985,0.151,0.000944,0.13,4,0.457,1,0.18,0,Urgent
Mark Kozelek,Send in the Clowns,0.0414,0.109,130.992,0.0436,0.992,0.144,4,0.463,3,0.201,1,Sentimental
Bo Burnham,Nerds - Studio,0.722,0.0787,134.095,0.106,0.32,0.000604,4,0.764,2,0.382,1,Lively
Michael Salvatori,The Traveler,0.133,0.121,68.662,0.0388,0.879,0.872,4,0.163,0,0.0362,1,Somber
John Lennon,Imagine - 2010 - Remaster,0.257,0.0935,75.752,0.0252,0.907,0.183,4,0.547,0,0.174,1,Sentimental
Kaleo,Way Down We Go - Stripped,0.223,0.0883,81.414,0.03,0.964,5.86E-05,4,0.619,8,0.168,0,Melancholy
Ibeyi,Weatherman (Live From Spotify London),0.625,0.725,136.006,0.0746,0.347,0.0978,4,0.725,7,0.633,0,Sensual
Galantis,No Money - Chet Porter Remix,0.496,0.246,126.035,0.0523,0.0202,1.33E-05,4,0.434,9,0.342,1,Excited
Torche,Loose Men,0.928,0.217,159.939,0.061,2.11E-06,0.891,4,0.279,9,0.29,1,Aggressive
Flook,Sligo Reel,0.546,0.162,114.556,0.0377,0.262,0.0959,4,0.447,8,0.952,1,Fiery
Johann Sebastian Bach,"Sonata No. 2 in A minor, BWV 1003: IV. Allegro",0.226,0.101,92.602,0.0502,0.988,0.883,4,0.464,9,0.97,0,Stirring
The Waterbed Corporation,The Alm,0.14,0.12,71.586,0.0393,0.969,0.958,3,0.16,1,0.0435,0,
Frank Sinatra,That's Life,0.443,0.404,139.726,0.0812,0.527,0,4,0.432,2,0.672,1,Lively
Aaron Jay Kernis,Ecstatic Meditations: No. 2. How the Soul Speaks to God,0.0432,0.0898,75.233,0.0476,0.982,0.0052,1,0.0698,10,0.0315,1,
The Paper Kites,Bloom - Bonus Track,0.416,0.112,96.002,0.0246,0.882,0.000586,4,0.592,1,0.394,1,Easygoing
Mary J. Blige,Thick Of It,0.591,0.123,126.829,0.0647,0.435,8.15E-05,4,0.658,2,0.487,1,
